time,msg,codes,model,count,num_rows,rows
time,msg,codes,model,count,num_rows,rows
2020-07-11 23:37:43,,{48}0e10fbafb083;{0},BRAVO,1,2,;
2020-07-11 23:37:55,,{48}0e10fbb0b181;{0},BRAVO,1,2,;
2020-07-11 23:38:08,,{48}0e10fbb1b081;{0},BRAVO,1,2,;
2020-07-11 23:38:20,,{48}0e10fbafae85;{0},BRAVO,1,2,;
2020-07-11 23:38:33,,{48}0e10fbaeb183;{0},BRAVO,1,2,;
2020-07-11 23:38:45,,{48}0e10fbb1b180;{0},BRAVO,1,2,;
2020-07-11 23:38:57,,{48}0e10fbb0b082;{0},BRAVO,1,2,;
2020-07-11 23:39:10,,{48}0e10fbb1ae83;{0},BRAVO,1,2,;
2020-07-11 23:39:22,,{48}0e10fbabab8c;{0},BRAVO,1,2,;
2020-07-11 23:39:34,,{48}0e10fbaaab8d;{0},BRAVO,1,2,;
2020-07-11 23:39:47,,{48}0e10fbabaa8d;{0},BRAVO,1,2,;
2020-07-11 23:39:59,,{48}0e10fba9a891;{0},BRAVO,1,2,;
2020-07-11 23:40:11,,{48}0e10fba9a990;{0},BRAVO,1,2,;
2020-07-11 23:40:24,,{48}0e10fbaaa98f;{0},BRAVO,1,2,;
2020-07-11 23:40:36,,{48}0e10fba5a499;{0},BRAVO,1,2,;
2020-07-11 23:40:48,,{48}0e10fba9a594;{0},BRAVO,1,2,;
2020-07-11 23:41:01,,{48}0e10fba2a29e;{0},BRAVO,1,2,;
2020-07-11 23:41:13,,{48}0e10fb9ea4a0;{0},BRAVO,1,2,;
2020-07-11 23:41:26,,{48}0e10fba2a29e;{0},BRAVO,1,2,;
2020-07-11 23:41:38,,{48}0e10fb9d9ca9;{0},BRAVO,1,2,;
2020-07-11 23:41:50,,{48}0e10fb9c92b4;{0},BRAVO,1,2,;
2020-07-11 23:42:03,,{48}0e10fb8884d6;{0},BRAVO,1,2,;
2020-07-11 23:42:15,,{48}0e10fb878ad1;{0},BRAVO,1,2,;
2020-07-11 23:42:27,,{48}0e10fb8d88cd;{0},BRAVO,1,2,;
2020-07-11 23:42:40,,{48}0e10fb898acf;{0},BRAVO,1,2,;
2020-07-11 23:43:04,,{48}0e10fb8587d6;{0},BRAVO,1,2,;
2020-07-11 23:43:17,,{48}0e10fb8587d6;{0},BRAVO,1,2,;
2020-07-11 23:43:29,,{48}0e10fb887ddd;{0},BRAVO,1,2,;
2020-07-11 23:43:41,,{48}0e10fb7c7cea;{0},BRAVO,1,2,;
2020-07-11 23:43:54,,{48}0e10fb7c7cea;{0},BRAVO,1,2,;
2020-07-11 23:44:06,,{48}0e10fb7c7cea;{0},BRAVO,1,2,;
2020-07-11 23:44:18,,{48}0e10fb7b7ee9;{0},BRAVO,1,2,;
2020-07-11 23:44:31,,{48}0e10fb7c7beb;{0},BRAVO,1,2,;
2020-07-11 23:44:43,,{48}0e10fb7b7bec;{0},BRAVO,1,2,;
2020-07-11 23:44:56,,{48}0e10fb7b7bec;{0},BRAVO,1,2,;
2020-07-11 23:45:08,,{48}0e10fb7b7dea;{0},BRAVO,1,2,;
2020-07-11 23:45:20,,{48}0e10fb6e690b;{0},BRAVO,1,2,;
2020-07-11 23:45:33,,{48}0e10fb716b06;{0},BRAVO,1,2,;
2020-07-11 23:45:45,,{48}0e10fb6b690e;{0},BRAVO,1,2,;
2020-07-11 23:45:57,,{48}0e10fb605d25;{0},BRAVO,1,2,;
2020-07-11 23:46:10,,{48}0e10fb5d5d28;{0},BRAVO,1,2,;
2020-07-11 23:46:22,,{48}0e10fb606022;{0},BRAVO,1,2,;
2020-07-11 23:46:34,,{48}0e10fb60552d;{0},BRAVO,1,2,;
2020-07-11 23:46:47,,{48}0e10fb544d41;{0},BRAVO,1,2,;
2020-07-11 23:46:59,,{48}0e10fb4f5043;{0},BRAVO,1,2,;
2020-07-11 23:47:12,,{48}0e10fb4e5044;{0},BRAVO,1,2,;
2020-07-11 23:47:24,,{48}0e10fb4f4e45;{0},BRAVO,1,2,;
2020-07-11 23:47:36,,{48}0e10fb4e4b49;{0},BRAVO,1,2,;
2020-07-11 23:47:49,,{48}0e10fb4a4b4d;{0},BRAVO,1,2,;
2020-07-11 23:48:01,,{48}0e10fb4a4b4d;{0},BRAVO,1,2,;
2020-07-11 23:48:13,,{48}0e10fb4e4b49;{0},BRAVO,1,2,;
2020-07-11 23:48:26,,{48}0e10fb4d4b4a;{0},BRAVO,1,2,;
2020-07-11 23:48:38,,{48}0e10fb4d4e47;{0},BRAVO,1,2,;
2020-07-11 23:48:50,,{48}0e10fb4b4b4c;{0},BRAVO,1,2,;
2020-07-11 23:49:03,,{48}0e10fb4b4b4c;{0},BRAVO,1,2,;
2020-07-11 23:49:15,,{48}0e10fb4d494c;{0},BRAVO,1,2,;
2020-07-11 23:49:27,,{48}0e10fb4b4a4d;{0},BRAVO,1,2,;
2020-07-11 23:49:40,,{48}0e10fb4b4b4c;{0},BRAVO,1,2,;
2020-07-11 23:49:52,,{48}0e10fb4a4b4d;{0},BRAVO,1,2,;
2020-07-11 23:50:05,,{48}0e10fb4b4d4a;{0},BRAVO,1,2,;
2020-07-11 23:50:17,,{48}0e10fb4f4b48;{0},BRAVO,1,2,;
2020-07-11 23:50:29,,{48}0e10fb4a4a4e;{0},BRAVO,1,2,;
2020-07-11 23:50:42,,{48}0e10fb4a4a4e;{0},BRAVO,1,2,;
2020-07-11 23:50:54,,{48}0e10fb494950;{0},BRAVO,1,2,;
2020-07-11 23:51:06,,{48}0e10fb494a4f;{0},BRAVO,1,2,;
2020-07-11 23:51:31,,{48}0e10fb494950;{0},BRAVO,1,2,;
2020-07-11 23:51:43,,{48}0e10fb494a4f;{0},BRAVO,1,2,;
2020-07-11 23:51:56,,{48}0e10fb4a4b4d;{0},BRAVO,1,2,;
2020-07-11 23:52:08,,{48}0e10fb494b4e;{0},BRAVO,1,2,;
2020-07-11 23:53:10,,{48}0e10fb474853;{0},BRAVO,1,2,;
2020-07-11 23:53:22,,{48}0e10fb484951;{0},BRAVO,1,2,;
2020-07-11 23:53:47,,{48}0e10fb4b4d4a;{0},BRAVO,1,2,;
2020-07-11 23:53:59,,{48}0e10fb494950;{0},BRAVO,1,2,;
2020-07-11 23:54:12,,{48}0e10fb4a4a4e;{0},BRAVO,1,2,;
2020-07-11 23:54:36,,{48}0e10fb494851;{0},BRAVO,1,2,;
2020-07-11 23:55:26,,{48}0e10fb474853;{0},BRAVO,1,2,;
2020-07-11 23:55:38,,{48}0e10fb474853;{0},BRAVO,1,2,;
2020-07-11 23:56:40,,{48}0e10fb6a6e0a;{0},BRAVO,1,2,;
2020-07-11 23:57:17,,{48}0e10fb706909;{0},BRAVO,1,2,;
2020-07-11 23:57:29,,{48}0e10fb656518;{0},BRAVO,1,2,;
2020-07-11 23:57:42,,{48}0e10fb64641a;{0},BRAVO,1,2,;
2020-07-11 23:57:54,,{48}0e10fb64641a;{0},BRAVO,1,2,;
2020-07-11 23:58:06,,{48}0e10fb64631b;{0},BRAVO,1,2,;
2020-07-11 23:58:19,,{48}0e10fb63631c;{0},BRAVO,1,2,;
2020-07-11 23:58:31,,{48}0e10fb616120;{0},BRAVO,1,2,;
2020-07-11 23:58:44,,{48}0e10fb616120;{0},BRAVO,1,2,;
2020-07-11 23:58:56,,{48}0e10fb616120;{0},BRAVO,1,2,;
2020-07-11 23:59:08,,{48}0e10fb616120;{0},BRAVO,1,2,;
2020-07-11 23:59:21,,{48}0e10fb606022;{0},BRAVO,1,2,;
2020-07-11 23:59:33,,{48}0e10fb606022;{0},BRAVO,1,2,;
2020-07-11 23:59:45,,{48}0e10fb5d5d28;{0},BRAVO,1,2,;
2020-07-11 23:59:58,,{48}0e10fb5d5c29;{0},BRAVO,1,2,;
2020-07-12 00:00:10,,{48}0e10fb5c5c2a;{0},BRAVO,1,2,;
2020-07-12 00:00:35,,{48}0e10fb585436;{0},BRAVO,1,2,;
2020-07-12 00:00:47,,{48}0e10fb555439;{0},BRAVO,1,2,;
2020-07-12 00:00:59,,{48}0e10fb505042;{0},BRAVO,1,2,;
2020-07-12 00:01:12,,{48}0e10fb505141;{0},BRAVO,1,2,;
2020-07-12 00:01:36,,{48}0e10fb454558;{0},BRAVO,1,2,;
2020-07-12 00:01:49,,{48}0e10fb43445b;{0},BRAVO,1,2,;
2020-07-12 00:02:01,,{48}0e10fb43435c;{0},BRAVO,1,2,;
2020-07-12 00:02:13,,{48}0e10fb43435c;{0},BRAVO,1,2,;
2020-07-12 00:02:38,,{48}0e10fb42425e;{0},BRAVO,1,2,;
2020-07-12 00:02:51,,{48}0e10fb42425e;{0},BRAVO,1,2,;
2020-07-12 00:03:03,,{48}0e10fb42425e;{0},BRAVO,1,2,;
2020-07-12 00:03:15,,{48}0e10fb414160;{0},BRAVO,1,2,;
2020-07-12 00:03:28,,{48}0e10fb414160;{0},BRAVO,1,2,;
2020-07-12 00:03:40,,{48}0e10fb414160;{0},BRAVO,1,2,;
2020-07-12 00:03:52,,{48}0e10fb414160;{0},BRAVO,1,2,;
2020-07-12 00:04:05,,{48}0e10fb414160;{0},BRAVO,1,2,;
2020-07-12 00:04:17,,{48}0e10fb404062;{0},BRAVO,1,2,;
2020-07-12 00:04:29,,{48}0e10fb3e4163;{0},BRAVO,1,2,;
2020-07-12 00:04:42,,{48}0e10fb3d3d68;{0},BRAVO,1,2,;
2020-07-12 00:04:54,,{48}0e10fb3e3d67;{0},BRAVO,1,2,;
2020-07-12 00:05:06,,{48}0e10fb3d3e67;{0},BRAVO,1,2,;
2020-07-12 00:05:19,,{48}0e10fb414160;{0},BRAVO,1,2,;
2020-07-12 00:05:31,,{48}0e10fb404260;{0},BRAVO,1,2,;
2020-07-12 00:05:43,,{48}0e10fb42425e;{0},BRAVO,1,2,;
2020-07-12 00:05:56,,{48}0e10fb414061;{0},BRAVO,1,2,;
2020-07-12 00:06:08,,{48}0e10fb413e63;{0},BRAVO,1,2,;
2020-07-12 00:06:21,,{48}0e10fb3e3d67;{0},BRAVO,1,2,;
2020-07-12 00:06:33,,{48}0e10fb3d3d68;{0},BRAVO,1,2,;
2020-07-12 00:06:45,,{48}0e10fba4bc82;{0},BRAVO,1,2,;
2020-07-12 00:06:58,,{48}0e10fbbbba6d;{0},BRAVO,1,2,;
2020-07-12 00:07:10,,{48}0e10fbbcba6c;{0},BRAVO,1,2,;
2020-07-12 00:07:22,,{48}0e10fbbbb275;{0},BRAVO,1,2,;
2020-07-12 00:07:35,,{48}0e10fbb4b27c;{0},BRAVO,1,2,;
2020-07-12 00:07:47,,{48}0e10fbaba98e;{0},BRAVO,1,2,;
2020-07-12 00:07:59,,{48}0e10fba9a990;{0},BRAVO,1,2,;
2020-07-12 00:12:07,,{48}0e10fb9591bc;{0},BRAVO,1,2,;
2020-07-12 00:12:56,,{48}0e10fb757cf1;{0},BRAVO,1,2,;
2020-07-12 00:13:08,,{48}0e10fb7e7de7;{0},BRAVO,1,2,;
2020-07-12 00:14:10,,{48}0e10fb7d7ce9;{0},BRAVO,1,2,;
2020-07-12 00:14:23,,{48}0e10fb7c71f5;{0},BRAVO,1,2,;
2020-07-12 00:14:35,,{48}0e10fb7675f7;{0},BRAVO,1,2,;
2020-07-12 00:14:47,,{48}0e10fb7777f4;{0},BRAVO,1,2,;
2020-07-12 00:15:12,,{48}0e10fb7474fa;{0},BRAVO,1,2,;
2020-07-12 00:15:24,,{48}0e10fb706f03;{0},BRAVO,1,2,;
2020-07-12 00:15:37,,{48}0e10fb6f6e05;{0},BRAVO,1,2,;
2020-07-12 00:15:49,,{48}0e10fb4f454e;{0},BRAVO,1,2,;
2020-07-12 00:16:01,,{48}0e10fb444559;{0},BRAVO,1,2,;
2020-07-12 00:16:14,,{48}0e10fb474358;{0},BRAVO,1,2,;
2020-07-12 00:16:26,,{48}0e10fb444559;{0},BRAVO,1,2,;
2020-07-12 00:16:38,,{48}0e10fb474556;{0},BRAVO,1,2,;
2020-07-12 00:16:51,,{48}0e10fb434758;{0},BRAVO,1,2,;
2020-07-12 00:17:03,,{48}0e10fb44435b;{0},BRAVO,1,2,;
2020-07-12 00:17:16,,{48}0e10fb434758;{0},BRAVO,1,2,;
2020-07-12 00:17:28,,{48}0e10fb454756;{0},BRAVO,1,2,;
2020-07-12 00:17:40,,{48}0e10fb444856;{0},BRAVO,1,2,;
2020-07-12 00:17:53,,{48}0e10fb494851;{0},BRAVO,1,2,;
2020-07-12 00:18:05,,{48}0e10fb484852;{0},BRAVO,1,2,;
2020-07-12 00:18:17,,{48}0e10fb484a50;{0},BRAVO,1,2,;
2020-07-12 00:18:30,,{48}0e10fb474259;{0},BRAVO,1,2,;
2020-07-12 00:18:42,,{48}0e10fb403e64;{0},BRAVO,1,2,;
2020-07-12 00:18:54,,{48}0e10fb403d65;{0},BRAVO,1,2,;
2020-07-12 00:19:07,,{48}0e10fb3b4760;{0},BRAVO,1,2,;
2020-07-12 00:19:19,,{48}0e10fb4b4b4c;{0},BRAVO,1,2,;
2020-07-12 00:19:31,,{48}0e10fb484b4f;{0},BRAVO,1,2,;
2020-07-12 00:19:44,,{48}0e10fb474b50;{0},BRAVO,1,2,;
2020-07-12 00:19:56,,{48}0e10fb4a4a4e;{0},BRAVO,1,2,;
2020-07-12 00:20:09,,{48}0e10fb494851;{0},BRAVO,1,2,;
2020-07-12 00:20:21,,{48}0e10fb484852;{0},BRAVO,1,2,;
2020-07-12 00:20:33,,{48}0e10fb474754;{0},BRAVO,1,2,;
2020-07-12 00:20:46,,{48}0e10fb454459;{0},BRAVO,1,2,;
2020-07-12 00:20:58,,{48}0e10fb474754;{0},BRAVO,1,2,;
2020-07-12 00:21:10,,{48}0e10fb484258;{0},BRAVO,1,2,;
2020-07-12 00:21:23,,{48}0e10fb404062;{0},BRAVO,1,2,;
2020-07-12 00:21:35,,{48}0e10fb404260;{0},BRAVO,1,2,;
2020-07-12 00:21:47,,{48}0e10fb423d63;{0},BRAVO,1,2,;
2020-07-12 00:22:00,,{48}0e10fb3a3a6e;{0},BRAVO,1,2,;
2020-07-12 00:22:12,,{48}0e10fb3a3b6d;{0},BRAVO,1,2,;
2020-07-12 00:22:25,,{48}0e10fb3a3b6d;{0},BRAVO,1,2,;
2020-07-12 00:22:37,,{48}0e10fb3a3a6e;{0},BRAVO,1,2,;
2020-07-12 00:22:49,,{48}0e10fb3a3b6d;{0},BRAVO,1,2,;
2020-07-12 00:23:02,,{48}0e10fb3b3a6d;{0},BRAVO,1,2,;
2020-07-12 00:23:14,,{48}0e10fb3b3b6c;{0},BRAVO,1,2,;
2020-07-12 00:23:26,,{48}0e10fb3b3b6c;{0},BRAVO,1,2,;
2020-07-12 00:23:39,,{48}0e10fb3d3d68;{0},BRAVO,1,2,;
2020-07-12 00:23:51,,{48}0e10fb3b3a6d;{0},BRAVO,1,2,;
2020-07-12 00:24:03,,{48}0e10fb3d3a6b;{0},BRAVO,1,2,;
2020-07-12 00:24:16,,{48}0e10fb3e3a6a;{0},BRAVO,1,2,;
2020-07-12 00:24:28,,{48}0e10fb3d3d68;{0},BRAVO,1,2,;
2020-07-12 00:24:40,,{48}0e10fb3d3b6a;{0},BRAVO,1,2,;
2020-07-12 00:24:53,,{48}0e10fb3b3a6d;{0},BRAVO,1,2,;
2020-07-12 00:25:05,,{48}0e10fb3b3a6d;{0},BRAVO,1,2,;
2020-07-12 00:25:17,,{48}0e10fb3b3b6c;{0},BRAVO,1,2,;
2020-07-12 00:25:30,,{48}0e10fb3a3b6d;{0},BRAVO,1,2,;
2020-07-12 00:25:42,,{48}0e10fb3a3a6e;{0},BRAVO,1,2,;
2020-07-12 00:25:55,,{48}0e10fb3a3a6e;{0},BRAVO,1,2,;
2020-07-12 00:26:07,,{48}0e10fb3a3a6e;{0},BRAVO,1,2,;
2020-07-12 00:26:19,,{48}0e10fb383872;{0},BRAVO,1,2,;
2020-07-12 00:26:32,,{48}0e10fb40386a;{0},BRAVO,1,2,;
2020-07-12 00:26:44,,{48}0e10fb3a3b6d;{0},BRAVO,1,2,;
2020-07-12 00:26:56,,{48}0e10fb383476;{0},BRAVO,1,2,;
2020-07-12 00:27:09,,{48}0e10fb33337c;{0},BRAVO,1,2,;
2020-07-12 00:27:21,,{48}0e10fb31337e;{0},BRAVO,1,2,;
2020-07-12 00:27:33,,{48}0e10fb33337c;{0},BRAVO,1,2,;
2020-07-12 00:27:46,,{48}0e10fb34347a;{0},BRAVO,1,2,;
2020-07-12 00:27:58,,{48}0e10fb353578;{0},BRAVO,1,2,;
2020-07-12 00:28:10,,{48}0e10fb353677;{0},BRAVO,1,2,;
2020-07-12 00:28:23,,{48}0e10fb363676;{0},BRAVO,1,2,;
2020-07-12 00:28:35,,{48}0e10fb363676;{0},BRAVO,1,2,;
2020-07-12 00:28:48,,{48}0e10fb363775;{0},BRAVO,1,2,;
2020-07-12 00:29:00,,{48}0e10fb373675;{0},BRAVO,1,2,;
2020-07-12 00:29:12,,{48}0e10fb363775;{0},BRAVO,1,2,;
2020-07-12 00:29:25,,{48}0e10fb373774;{0},BRAVO,1,2,;
2020-07-12 00:29:37,,{48}0e10fb373774;{0},BRAVO,1,2,;
2020-07-12 00:30:02,,{48}0e10fb3b3770;{0},BRAVO,1,2,;
2020-07-12 00:30:14,,{48}0e10fb363676;{0},BRAVO,1,2,;
2020-07-12 00:30:27,,{48}0e10fb373675;{0},BRAVO,1,2,;
2020-07-12 00:30:39,,{48}0e10fb363676;{0},BRAVO,1,2,;
2020-07-12 00:31:04,,{48}0e10fb373774;{0},BRAVO,1,2,;
2020-07-12 00:31:16,,{48}0e10fb3b3a6d;{0},BRAVO,1,2,;
2020-07-12 00:31:28,,{48}0e10fb383773;{0},BRAVO,1,2,;
2020-07-12 00:31:41,,{48}0e10fb373a71;{0},BRAVO,1,2,;
2020-07-12 00:32:05,,{48}0e10fb383b6f;{0},BRAVO,1,2,;
2020-07-12 00:32:18,,{48}0e10fb353d70;{0},BRAVO,1,2,;
2020-07-12 00:32:30,,{48}0e10fb3b386f;{0},BRAVO,1,2,;
2020-07-12 00:32:42,,{48}0e10fb353578;{0},BRAVO,1,2,;
2020-07-12 00:33:07,,{48}0e10fb44415d;{0},BRAVO,1,2,;
2020-07-12 00:33:20,,{48}0e10fb413a67;{0},BRAVO,1,2,;
2020-07-12 00:33:32,,{48}0e10fb3a3870;{0},BRAVO,1,2,;
2020-07-12 00:33:44,,{48}0e10fb383872;{0},BRAVO,1,2,;
2020-07-12 00:33:57,,{48}0e10fb373873;{0},BRAVO,1,2,;
2020-07-12 00:34:09,,{48}0e10fb373675;{0},BRAVO,1,2,;
2020-07-12 00:34:21,,{48}0e10fb363676;{0},BRAVO,1,2,;
2020-07-12 00:34:34,,{48}0e10fb353578;{0},BRAVO,1,2,;
2020-07-12 00:34:46,,{48}0e10fb353578;{0},BRAVO,1,2,;
2020-07-12 00:34:58,,{48}0e10fb363676;{0},BRAVO,1,2,;
2020-07-12 00:35:11,,{48}0e10fb353677;{0},BRAVO,1,2,;
2020-07-12 00:35:23,,{48}0e10fb363676;{0},BRAVO,1,2,;
2020-07-12 00:35:35,,{48}0e10fb363676;{0},BRAVO,1,2,;
2020-07-12 00:35:48,,{48}0e10fb353578;{0},BRAVO,1,2,;
2020-07-12 00:36:00,,{48}0e10fb34347a;{0},BRAVO,1,2,;
2020-07-12 00:36:13,,{48}0e10fb343579;{0},BRAVO,1,2,;
2020-07-12 00:36:25,,{48}0e10fb353578;{0},BRAVO,1,2,;
2020-07-12 00:36:37,,{48}0e10fb353479;{0},BRAVO,1,2,;
2020-07-12 00:36:50,,{48}0e10fb3b4166;{0},BRAVO,1,2,;
2020-07-12 00:37:02,,{48}0e10fb363379;{0},BRAVO,1,2,;
2020-07-12 00:37:14,,{48}0e10fb302f83;{0},BRAVO,1,2,;
2020-07-12 00:37:27,,{48}0e10fb2d2d88;{0},BRAVO,1,2,;
2020-07-12 00:37:39,,{48}0e10fb2b2d8a;{0},BRAVO,1,2,;
2020-07-12 00:37:51,,{48}0e10fb2b2b8c;{0},BRAVO,1,2,;
2020-07-12 00:38:04,,{48}0e10fb2a2b8d;{0},BRAVO,1,2,;
2020-07-12 00:38:16,,{48}0e10fb2a2a8e;{0},BRAVO,1,2,;
2020-07-12 00:38:28,,{48}0e10fb2a298f;{0},BRAVO,1,2,;
2020-07-12 00:38:41,,{48}0e10fb292990;{0},BRAVO,1,2,;
2020-07-12 00:38:53,,{48}0e10fb292990;{0},BRAVO,1,2,;
2020-07-12 00:39:06,,{48}0e10fb292990;{0},BRAVO,1,2,;
2020-07-12 00:39:18,,{48}0e10fb282892;{0},BRAVO,1,2,;
2020-07-12 00:39:30,,{48}0e10fb2b4077;{0},BRAVO,1,2,;
2020-07-12 00:39:43,,{48}0e10fb3e3e66;{0},BRAVO,1,2,;
2020-07-12 00:39:55,,{48}0e10fb3d3d68;{0},BRAVO,1,2,;
2020-07-12 00:40:07,,{48}0e10fb3d3d68;{0},BRAVO,1,2,;
2020-07-12 00:40:20,,{48}0e10fb3d3d68;{0},BRAVO,1,2,;
2020-07-12 00:40:32,,{48}0e10fb3b3b6c;{0},BRAVO,1,2,;
2020-07-12 00:40:44,,{48}0e10fb3b4067;{0},BRAVO,1,2,;
2020-07-12 00:40:57,,{48}0e10fb373e6d;{0},BRAVO,1,2,;
2020-07-12 00:41:09,,{48}0e10fb3d3d68;{0},BRAVO,1,2,;
2020-07-12 00:41:21,,{48}0e10fb3d3d68;{0},BRAVO,1,2,;
2020-07-12 00:41:34,,{48}0e10fb3d3d68;{0},BRAVO,1,2,;
2020-07-12 00:41:46,,{48}0e10fb3b3b6c;{0},BRAVO,1,2,;
2020-07-12 00:41:59,,{48}0e10fb3b3b6c;{0},BRAVO,1,2,;
2020-07-12 00:42:11,,{48}0e10fb3a3a6e;{0},BRAVO,1,2,;
2020-07-12 00:42:23,,{48}0e10fb3a3a6e;{0},BRAVO,1,2,;
2020-07-12 00:42:36,,{48}0e10fb3b3d6a;{0},BRAVO,1,2,;
2020-07-12 00:42:48,,{48}0e10fb3d3e67;{0},BRAVO,1,2,;
2020-07-12 00:43:00,,{48}0e10fb3d3e67;{0},BRAVO,1,2,;
2020-07-12 00:43:13,,{48}0e10fb3e3e66;{0},BRAVO,1,2,;
2020-07-12 00:43:25,,{48}0e10fb403e64;{0},BRAVO,1,2,;
2020-07-12 00:43:37,,{48}0e10fb3e4064;{0},BRAVO,1,2,;
2020-07-12 00:43:50,,{48}0e10fb403d65;{0},BRAVO,1,2,;
2020-07-12 00:44:02,,{48}0e10fb3e3d67;{0},BRAVO,1,2,;
2020-07-12 00:44:14,,{48}0e10fb3b3770;{0},BRAVO,1,2,;
2020-07-12 00:44:27,,{48}0e10fb363676;{0},BRAVO,1,2,;
2020-07-12 00:44:39,,{48}0e10fb373774;{0},BRAVO,1,2,;
2020-07-12 00:44:51,,{48}0e10fb373774;{0},BRAVO,1,2,;
2020-07-12 00:45:04,,{48}0e10fb373873;{0},BRAVO,1,2,;
2020-07-12 00:45:16,,{48}0e10fb383b6f;{0},BRAVO,1,2,;
2020-07-12 00:45:29,,{48}0e10fb3d3d68;{0},BRAVO,1,2,;
2020-07-12 00:45:41,,{48}0e10fb3b3b6c;{0},BRAVO,1,2,;
2020-07-12 00:45:53,,{48}0e10fb3d4065;{0},BRAVO,1,2,;
2020-07-12 00:46:06,,{48}0e10fb414160;{0},BRAVO,1,2,;
2020-07-12 00:46:18,,{48}0e10fb3d6144;{0},BRAVO,1,2,;
2020-07-12 00:46:30,,{48}0e10fb9fac97;{0},BRAVO,1,2,;
2020-07-12 00:46:43,,{48}0e10fbb1c26f;{0},BRAVO,1,2,;
2020-07-12 00:46:55,,{48}0e10fbbbbb6c;{0},BRAVO,1,2,;
2020-07-12 00:47:07,,{48}0e10fbbebc68;{0},BRAVO,1,2,;
2020-07-12 00:47:20,,{48}0e10fbbdb86d;{0},BRAVO,1,2,;
2020-07-12 00:47:32,,{48}0e10fbb5b479;{0},BRAVO,1,2,;
2020-07-12 00:47:45,,{48}0e10fbb4b47a;{0},BRAVO,1,2,;
2020-07-12 00:47:57,,{48}0e10fbb2ae82;{0},BRAVO,1,2,;
2020-07-12 00:48:09,,{48}0e10fbaf7bb8;{0},BRAVO,1,2,;
2020-07-12 00:48:22,,{48}0e10fb6e6f05;{0},BRAVO,1,2,;
2020-07-12 00:48:34,,{48}0e10fb72610f;{0},BRAVO,1,2,;
2020-07-12 00:48:46,,{48}0e10fb707002;{0},BRAVO,1,2,;
2020-07-12 00:48:59,,{48}0e10fb6a7701;{0},BRAVO,1,2,;
2020-07-12 00:49:11,,{48}0e10fb787bef;{0},BRAVO,1,2,;
2020-07-12 00:49:23,,{48}0e10fb7a78f0;{0},BRAVO,1,2,;
2020-07-12 00:49:36,,{48}0e10fb7b78ef;{0},BRAVO,1,2,;
2020-07-12 00:49:48,,{48}0e10fb7877f3;{0},BRAVO,1,2,;
2020-07-12 00:50:01,,{48}0e10fb776a01;{0},BRAVO,1,2,;
2020-07-12 00:50:13,,{48}0e10fb676714;{0},BRAVO,1,2,;
2020-07-12 00:50:25,,{48}0e10fb676714;{0},BRAVO,1,2,;
2020-07-12 00:50:38,,{48}0e10fb676714;{0},BRAVO,1,2,;
2020-07-12 00:50:50,,{48}0e10fb585832;{0},BRAVO,1,2,;
2020-07-12 00:51:02,,{48}0e10fb565537;{0},BRAVO,1,2,;
2020-07-12 00:51:15,,{48}0e10fb54543a;{0},BRAVO,1,2,;
2020-07-12 00:51:27,,{48}0e10fb555538;{0},BRAVO,1,2,;
2020-07-12 00:51:39,,{48}0e10fb545539;{0},BRAVO,1,2,;
2020-07-12 00:51:52,,{48}0e10fb494356;{0},BRAVO,1,2,;
2020-07-12 00:52:04,,{48}0e10fb43435c;{0},BRAVO,1,2,;
2020-07-12 00:52:17,,{48}0e10fb42435d;{0},BRAVO,1,2,;
2020-07-12 00:52:29,,{48}0e10fb43425d;{0},BRAVO,1,2,;
2020-07-12 00:52:41,,{48}0e10fb42425e;{0},BRAVO,1,2,;
2020-07-12 00:52:54,,{48}0e10fb42425e;{0},BRAVO,1,2,;
2020-07-12 00:53:06,,{48}0e10fb42425e;{0},BRAVO,1,2,;
2020-07-12 00:53:18,,{48}0e10fb42425e;{0},BRAVO,1,2,;
2020-07-12 00:53:31,,{48}0e10fb41425f;{0},BRAVO,1,2,;
2020-07-12 00:53:43,,{48}0e10fb42425e;{0},BRAVO,1,2,;
2020-07-12 00:53:55,,{48}0e10fb43435c;{0},BRAVO,1,2,;
2020-07-12 00:54:08,,{48}0e10fb41425f;{0},BRAVO,1,2,;
2020-07-12 00:54:20,,{48}0e10fb434857;{0},BRAVO,1,2,;
2020-07-12 00:54:33,,{48}0e10fb474556;{0},BRAVO,1,2,;
2020-07-12 00:54:45,,{48}0e10fb484753;{0},BRAVO,1,2,;
2020-07-12 00:54:57,,{48}0e10fb484852;{0},BRAVO,1,2,;
2020-07-12 00:55:10,,{48}0e10fb484951;{0},BRAVO,1,2,;
2020-07-12 00:55:22,,{48}0e10fb494752;{0},BRAVO,1,2,;
2020-07-12 00:55:34,,{48}0e10fb474556;{0},BRAVO,1,2,;
2020-07-12 00:55:47,,{48}0e10fb454756;{0},BRAVO,1,2,;
2020-07-12 00:55:59,,{48}0e10fb474754;{0},BRAVO,1,2,;
2020-07-12 00:56:11,,{48}0e10fb484852;{0},BRAVO,1,2,;
2020-07-12 00:56:24,,{48}0e10fb494950;{0},BRAVO,1,2,;
2020-07-12 00:56:36,,{48}0e10fb494a4f;{0},BRAVO,1,2,;
2020-07-12 00:56:49,,{48}0e10fb4a4b4d;{0},BRAVO,1,2,;
2020-07-12 00:57:01,,{48}0e10fb4b4b4c;{0},BRAVO,1,2,;
